gene_name	Control_Rep.A	Control_Rep.B	Treat1_Rep.A	Treat1_Rep.B	Treat2_Rep.A	Treat2_Rep.B	Treat3_Rep.A	Treat3_Rep.B
C1_02640C_A	11.45635442	11.78790256	11.83486604	11.43879185	11.19044202	11.16239133	10.77313921	10.65284497
C1_02650W_A	12.17773097	12.28540222	11.53673289	11.33035672	11.15797845	11.25089054	11.33091688	11.0986901
C1_02660C_A	9.724513853	10.05799172	9.661778098	9.575539247	10.84705735	10.79360331	10.05663772	9.856425529
C1_02670C_A	4.64385619	2.584962501	3.169925001	4.523561956	6.475733431	6.569855608	4.64385619	4.459431619
C1_02680C_A	9.355351096	8.54303182	8.204571144	7.982993575	9.139551352	9.063395081	8.060695932	8.339850003
C1_02690C_A	2	1	0	2	0	1.584962501	0	0
C1_02700C_A	9.642051693	8.471675214	9.385862401	9.278449458	10.24911345	10.17617315	12.74041323	12.15165083
C1_02710W_A	12.98156728	13.20472396	13.55842071	12.90914305	12.53113774	12.58284763	12.40859511	12.0664256
C1_02720W_A	9.481799432	9.575539247	10.10983065	9.903881846	10.31854281	10.41362793	9.868822555	9.828136484
C1_02730W_A	6.857980995	7.011227255	6.392317423	6.768184325	7.055282436	7.247927513	7.6794801	7.62935662
C1_02740C_A	8.271463028	8.22881869	8.357552005	7.912889336	8.50779464	8.451211112	8.607330314	8.54689446
C1_02750C_A	11.70951466	11.70130646	12.16584915	12.42153891	12.45069577	12.49460562	12.00842862	11.78463485
C1_02760W_A	12.64137442	12.46989615	13.22881869	13.06069593	13.62844554	13.67959006	13.06524782	12.90933059
C1_02770W_A	9.063395081	8.991521846	10.05528244	9.652844973	9.060695932	9.044394119	8.957102042	8.8008999
C1_02780W_A	11.55314928	10.83762793	11.11569395	10.53332973	10.49385545	10.58965115	10.99859043	10.62662165
C1_02790W_A	12.66666784	12.8837888	13.04950825	12.54327354	12.26033152	12.35700209	11.59572369	11.44863257
C1_02800W_A	5.087462841	3.321928095	6.781359714	8.97441459	6.714245518	6.754887502	6.807354922	6.475733431
C1_02810W_A	12.35617683	10.85408918	12.03273453	11.67242534	11.82694565	11.91550596	11.13891172	11.36084708
C1_02820W_A	11.82097669	12.11861669	12.1091777	8.581200582	11.19167615	11.22339841	9.06608919	9.2644426
C1_02830W_A	8.965784285	9.554588852	10.03479896	10.07547915	10.44086917	10.43775207	9.245552706	9.434628228
C1_02840W_A	10.61654884	11.02652344	10.18487534	11.18797059	10.5028318	10.58402294	10.20701432	10.04712391
C1_02850W_A	10.09803208	9.842350343	10.33203655	10.92555444	10.36959735	10.45738088	9.932214752	10.02097994
C1_02860C_A	10.4325419	10.29576893	9.946906274	9.436711542	11.5844928	11.65284497	11.20028561	11.31174832
C1_02870W_A	9.342074668	9.383704292	9.326429487	8.539158811	9.861086906	9.768184325	9.668884984	9.54303182
C1_02880C_A	11.01471793	11.71123677	12.07347215	12.5674808	13.27335853	13.31047078	12.00176003	11.96072599
C1_02890C_A	8.016808288	7.876516947	7.900866808	8.781359714	9.330916878	9.310612782	7.636624621	7.515699838
C1_02900C_A	8.891783703	9.214319121	9.658211483	9.016808288	9.884170519	9.927777962	8.985841937	8.991521846
C1_02910C_A	8.693486957	8.005624549	8.807354922	9.350939182	10.55937709	10.60917874	9.59058705	9.63481105
C1_02920W_A	11.52160044	11.42940674	11.41890673	11.42992974	11.2848241	11.35480034	10.906139	10.74651432
C1_02930C_A	9.805743872	10.23959853	10.19475685	9.876516947	10.56890615	10.71853288	9.169925001	9.364134655
C1_02940C_A	9.764871591	9.594324604	9.611024797	9.622051819	10.60455323	10.79522797	10.77478706	10.43879185
C1_02950W_A	6.658211483	6.044394119	6.700439718	7.312882955	8.317412614	8.113742166	7.554588852	7.434628228
C1_02960C_A	10.24079133	9.952741247	10.72792045	10.61194694	11.24911345	11.32979634	10.56700537	10.45121111
C1_02970W_A	12.70908381	12.52698821	13.26898053	11.44035012	11.8989792	11.97297979	12.4000789	11.8864587
C1_02980W_A	11.32642949	10.79279029	14.28843355	13.07631457	12.93424373	13.03771853	13.36427147	13.10427113
C1_02990C_A	6.988684687	7.64385619	8.618385502	8.303780748	9.487840034	9.417852515	11.29174628	10.79522797
C1_03000W_A	7.011227255	7.022367813	6.426264755	5.209453366	5.930737338	6.247927513	5	4.64385619
C1_03010W_A	14.52215239	14.72275418	13.92824076	12.48356389	9.874981348	10.01541505	10.58590145	9.700439718
C1_03020C_A	15.7918751	16.01726515	15.37181067	14.46945104	11.91550596	12.01262454	12.44009052	11.89557528
C1_03030W_A	14.85977742	15.02928723	14.55026581	13.56140729	10.70822173	10.86341196	11.48482289	10.76238204
C1_03040W_A	8.082149041	8.224001674	9.299208018	8.625708843	10.39553414	10.44604941	9.139551352	9.139551352
C1_03050W_A	9.537218401	9.438791853	9.994353437	9.71596199	11.00842862	11.10328781	9.821773982	9.97441459
C1_03060C_A	9.052568051	9.581200582	10.29691621	8.994353437	9.588714636	9.607330314	8.599912842	8.348728154
C1_03070C_A	10.58025857	10.69522829	10.87881728	10.33315535	11.09209641	11.16679075	10.96578428	10.83999107
C1_03080C_A	8.607330314	8.64385619	8.982993575	7.426264755	9.428360173	9.558420713	9.902375114	9.667111542
C1_03090W_A	16.02563705	16.2362011	15.56280885	14.48425648	12.07948478	12.11861669	12.35259523	11.82615121
C1_03100W_A	11.92666663	11.56319627	11.27961058	10.91064273	11.85174904	11.93405939	11.56985561	11.73766986
C1_03110W_A	15.23279564	15.50363943	14.75295552	13.67098812	11.09011242	11.17492568	11.88950396	11.42153891
C1_03120W_A	11.63208641	10.40407714	9.614709844	9.4325419	9.689997971	9.659995892	10.1382718	10.47876962
C1_03130C_A	12.2708793	11.80251637	11.78299821	11.89292222	12.15481811	12.16741815	12.13506795	12.05154884
C1_03140W_A	8.977279923	8.098032083	8.471675214	9.663558104	10.04302728	9.980139578	9.052568051	9.060695932
C1_03150C_A	9.665335917	9.164906927	9.695228291	10.43567026	11.38370429	11.45172627	11.93994645	11.74861218
C1_03160C_A	10.72706956	10.44708323	10.25974326	9.918863237	10.37395266	10.55650605	9.943979914	9.829722735
C1_03170C_A	8.21916852	7.8008999	7.022367813	7.434628228	8.361943774	8.303780748	8.495855027	8.475733431
C1_03180W_A	8.891783703	8.906890596	8.810571635	8.28077077	9.383704292	9.361943774	8.647458426	8.717676423
C1_03190C_A	14.80539122	14.78713735	14.89396508	14.88479059	14.40094613	14.46390747	15.09626218	14.85647416
C1_03200C_A	8.550746785	8.8008999	9.980139578	10.11113567	10.1959873	10.23601419	9.008428622	9.068778278
C1_03210C_A	11.84588203	11.90048948	12.14210706	11.96938652	12.38019047	12.44009052	12.61654884	12.5849625
C1_03220C_A	14.70822173	14.42015761	14.50264537	14.34054558	13.30163909	13.39178061	14.34983409	14.10402536
C1_03230C_A	11.35590164	11.66711154	11.77848786	10.08878824	10.8864587	10.92999806	9.194756854	9.202123824
C1_03240W_A	9.978710459	9.909893084	9.782998209	8.912889336	10.35314683	10.39124359	11.19475685	10.78871833
C1_03250C_A	8.912889336	9.116343961	9.741466986	9.618385502	10.58402294	10.70043972	10.11243951	10.05663772
C1_03260W_A	8.665335917	8.276124405	9.361943774	9.038918989	10.12670447	10.13699111	9.980139578	9.891783703
C1_03270W_A	10.13570929	8.396604781	8.577428828	9.252665432	11.13249973	11.11374217	9.796039609	10.02928723
C1_03280W_A	11.05052891	11.84274318	11.86882255	11.63843591	11.54930337	11.61424973	11.42678889	11.38370429
C1_03290W_A	9.654636029	9.871905238	10.78299821	11.10590851	11.40886044	11.50729912	11.08547246	10.82017896
C1_03300C_A	10.97154355	11.08945048	11.09143539	11.04575966	12.27699674	12.31061278	11.78586111	11.64610864
C1_03310W_A	11.24495839	11.01332267	10.82416321	11.00422047	11.13249973	11.197831	10.88111396	10.92851838
C1_03320C_A	8.447083226	7.491853096	6.442943496	7.108524457	8.876516947	8.854868383	8.335390355	8.459431619
C1_03330C_A	8.73809226	7.845490051	8.550746785	9.209453366	10.15355203	10.23959853	9.840777924	9.651051691
C1_03340C_A	10.37721053	10.71681946	11.00982862	10.87267488	12.05086896	12.10263189	12.06944977	11.93073734
C1_03350C_A	10.86418614	12.46582146	13.4943556	13.16065931	12.70195618	12.81678368	11.80976813	11.80936621
C1_03360W_A	11.58871464	11.51717725	11.80856203	11.67021364	10.62021983	10.74986943	10.10066234	9.729620744
C1_03370W_A	14.3487973	14.83120826	14.43299854	13.94132276	13.88931382	14.01506653	12.52869828	12.36714169
C1_03380W_A	14.86094147	13.28785664	12.70929925	13.16882879	11.8761332	12.00877875	12.91045536	12.9674064
C1_03390W_A	12.63730412	12.13602985	10.41256985	10.12928302	9.843921051	9.924812504	9.584962501	9.052568051
C1_03400W_A	11.27786855	11.04984855	9.169925001	10.31854281	10.51076417	10.51865316	11.45840661	10.94763694
C1_03410W_A	7.011227255	8.159871337	8.584962501	7.74819285	8.77478706	8.912889336	8.654636029	8.566054038
C1_03430W_A	9.820178962	9.37721053	9.804131021	9.981567282	9.761551232	9.891783703	10.72621816	10.32979634
C1_03440C_A	11.23959853	11.20028561	11.16867212	10.97441459	11.77313921	11.88340699	11.2848241	11.2137118
C1_03450C_A	11.77148947	10.69174352	10.90914305	11.54737656	11.81898154	11.88034881	11.91662592	11.96974625
C1_03460C_A	8.060695932	9.353146825	9.400879436	9.736401931	8.483815777	8.62935662	8.224001674	8.370687407
C1_03470C_A	1	2	3.169925001	5.491853096	6.554588852	6.426264755	3	3
C1_03480C_A	10.73470962	10.66888498	10.86882255	10.84156435	11.21431912	11.18115226	10.55842071	10.52845411
C1_03490W_A	11.54351522	10.76238204	10.4655664	9.667111542	9.471675214	9.442943496	9.539158811	9.199672345
C1_03500W_A	12.37123213	12.08646799	11.68167766	11.62844554	12.42311591	12.51545346	12.31826034	12.05697634
C1_03510C_A	13.54448152	12.68562484	13.41745699	13.06322653	12.183015	12.27641524	12.30748545	12.14942959
C1_03520W_A	12.88569637	12.63911456	13.0721326	13.41811614	13.7841236	13.84008945	13.20043888	13.19537221
C1_03530W_A	10.33650656	10.43983088	10.82257083	10.54496443	10.40939094	10.34983409	9.851749041	10.03479896
C1_03540C_A	8.960001932	9.124121312	9.278449458	8.813781191	10.02928723	10.02375435	9.727920455	9.59058705
C1_03550C_A	11.78053977	11.39553414	10.98013958	10.71510401	11.25266543	11.32811389	10.63481105	10.36303963
C1_03560C_A	11.69827058	10.80735492	12.04234338	12.16584915	13.11748077	13.18456545	12.203348	12.03617361
C1_03580W_A	0	0	0	0	1	2	0	0
C1_03600W_A	11.22037833	11.05799172	10.91811785	10.99223026	12.09341756	12.13923157	11.72152646	11.71853288
C1_03610C_A	9.537218401	9.121533517	9.197216693	8.665335917	9.622051819	9.810571635	8.658211483	8.438791853
C1_03620C_A	11.53624722	12.19629475	12.51224664	9.654636029	8.84862294	8.87958325	8.906890596	8.113742166
C1_03630W_A	9.071462363	8.909893084	9.337621902	9.636624621	9.972979786	10.15987134	9.124121312	9.381542951
C1_03640C_A	9.204571144	9.411510988	10.12282799	9.971543554	10.29806257	10.52845411	10.57459353	10.2644426
C1_03650C_A	9.994353437	11.09539702	11.32699117	10.93442804	10.67419227	10.68650053	10.72536626	10.357552
C1_03660W_A	7.321928095	6.741466986	6.820178962	7.044394119	8.636624621	8.625708843	8.857980995	8.303780748
C1_03670C_A	10.69435789	10.52356196	9.733015322	9.4325419	9.709083813	9.865733271	9.717676423	9.703903573
C1_03680W_A	11.31061278	11.35480034	10.51076417	8.980139578	9.54303182	9.533329732	9.047123912	8.921840937
C1_03690W_A	11.37286506	10.91288934	10.58402294	10.49085088	11.18177344	11.32192809	10.99647349	10.95419631
C1_03710C_A	9.438791853	10.21067134	10.88417052	11.26268214	11.40247917	11.52796564	11.43671154	11.39124359
C1_03720C_A	9.116343961	8.588714636	7.475733431	7.693486957	7.876516947	7.851749041	7.54689446	7.727920455
C1_03730C_A	11.20701432	11.10459875	10.88874325	10.51274046	11.57506646	11.64700864	11.56128795	11.46811489
C1_03740W_A	8.361943774	8.707359132	9.575539247	9.903881846	9.649256178	9.792790294	9.475733431	8.960001932
C1_03750W_A	11.93553341	10.53915881	11.11829223	10.24792751	9.556506055	9.537218401	9.453270634	9.87958325
C1_03760C_A	11.44397954	11.23541594	11.37721053	9.813781191	10.81137469	10.72109919	10.55650605	10.71596199
C1_03770W_A	9.897845456	10.10328781	9.696967526	10.4419067	11.10328781	11.19537221	10.08878824	10.215533
C1_03780C_A	11.69174352	12.1589252	12.72302093	12.65306898	12.25827158	12.27554256	10.92035286	11.16050175
C1_03790C_A	12.08281434	12.42940674	12.32305476	11.11243951	12.08115052	12.07614753	9.479780264	9.695228291
C1_03800W_A	6.044394119	7.055282436	8.588714636	8.714245518	9.881113961	9.763212367	9.063395081	9.366322214
C1_03810C_A	7.118941073	6.918863237	8.882643049	9.434628228	9.837627933	9.890264277	8.787902559	8.703903573
C1_03820W_A	10.02097994	9.965784285	10.34540525	11.9199806	11.26971112	11.23242093	10.66266838	11.02652344
C1_03830C_A	8.851749041	9.531381461	10.18858885	9.394462695	10.29462075	10.19229281	9.791162889	9.871905238
C1_03840W_A	6.087462841	6.906890596	7.209453366	6.50779464	7.839203788	7.832890014	7.50779464	7.475733431
C1_03860C_A	10.17741954	10.56510208	11.09539702	12.00562455	11.69957245	11.72238064	11.37068741	11.436191
C1_03870C_A	6.442943496	9.698704667	9.063395081	10.88722062	10.41574177	10.25384748	9.475733431	9.731319031
C1_03880C_A	1	0	0	2.321928095	1.584962501	2.807354922	0	0
C1_03890W_A	1	0	1	2.584962501	3	4.247927513	1	1
C1_03900W_A	7.531381461	7.700439718	8.189824559	7.442943496	8.832890014	8.64385619	7.768184325	7.888743249
C1_03910C_A	7.994353437	8.430452552	9.390168956	9.071462363	10.01122726	10.03617361	9.652844973	9.495855027
C1_03920C_A	7.768184325	7.686500527	7.906890596	7.936637939	8.876516947	8.845490051	8.317412614	8.523561956
C1_03930W_A	8.599912842	9.154818109	8.77807713	8.797661526	10.06474276	9.965784285	8.968666793	9.312882955
C1_03940W_A	12.19352536	12.33259606	11.56795608	11.2997804	11.35204343	11.25915477	11.65284497	11.53235593
C1_03950C_A	7.451211112	7.400879436	6.965784285	7.169925001	7.442943496	7.383704292	7.417852515	7.651051691
C1_03960C_A	9.129283017	8.861086906	8.238404739	8.957102042	9.204571144	9.167418146	9.154818109	9.383704292
C1_03970W_A	3.321928095	2.807354922	4.087462841	4.087462841	4.169925001	4.523561956	3.321928095	4.700439718
C1_03980W_A	7.366322214	7.129283017	6.857980995	7.50779464	8.577428828	8.357552005	7.475733431	7.965784285
C1_03990W_A	9.436711542	9.663558104	10.18487534	11.08081753	12.93682194	12.78012962	10.55842071	11.16427844
C1_04000C_A	9.303780748	9.09011242	9.290018847	9.784634846	10.46250227	10.30263892	11.3858624	11.59851781
C1_04010C_A	5.977279923	5.321928095	6.209453366	6.918863237	10.03066714	10.09011242	9.717676423	10.15987134
C1_04020C_A	10.43045255	9.424166289	12.50828999	12.66644594	13.76134346	13.83377956	14.67716906	14.47497338
C1_04030W_A	9.845490051	9.890264277	9.515699838	9.759888183	10.23720996	10.1959873	9.799281622	9.978710459
C1_04040C_A	9.552669098	10.24792751	10.90538701	10.11894107	11.38100211	11.3885555	10.07948478	10.21916852
C1_04050C_A	1	0	0	0	1.584962501	0	1.584962501	3.169925001
C1_04060W_A	7.375039431	6.87036472	5.700439718	5.807354922	6.87036472	6.87036472	6.672425342	6.491853096
C1_04070C_A	7.366322214	7.303780748	7.741466986	7.46760555	9.813781191	9.440869168	7.942514505	9.098032083
C1_04080W_A	7.87036472	7.982993575	8.011227255	7.851749041	8.707359132	8.784634846	8.977279923	8.933690655
C1_04090C_A	7.948367232	8.405141463	8.924812504	9.044394119	9.144658243	9.164906927	8.939579214	9.022367813
C1_04100C_A	14.70054809	14.7534257	14.7897374	14.83930222	15.10053915	15.18340277	14.50071742	14.24272754
C1_04110W_A	7.515699838	6.303780748	6.285402219	6.700439718	7.400879436	7.451211112	6.209453366	7.076815597
C1_04120C_A	7.95419631	8.169925001	8.632995197	8.686500527	9.948367232	9.930737338	8.754887502	8.885696373
C1_04130W_A	10.45429929	11.17866485	11.57506646	11.0409746	11.25856603	11.16427844	9.789533645	10.31967212
C1_04140W_A	8.87036472	7.622051819	8.851749041	10.17367714	8.388017285	8.447083226	11.45429929	12.65731845
C1_04150C_A	6.977279923	6.584962501	7.098032083	6.87036472	8.154818109	8.335390355	8.388017285	8.703903573
C1_04160C_A	7.562242424	7.693486957	7.21916852	7.330916878	8.54303182	8.405141463	8.285402219	8.710806434
C1_04170C_A	14.14784089	14.43410693	13.34193573	14.12428289	10.18239435	10.3858624	12.42127591	12.06709819
C1_04180W_A	14.03316486	14.2295699	13.65105169	14.38161054	11.00912879	11.02859678	12.42442876	12.24406646
C1_04190C_A	9.485829309	9.751544059	10.55170826	10.96578428	10.28655776	10.25384748	10.21188829	10.1959873
C1_04200C_A	9.20701432	9.079484784	9.005624549	9.388017285	9.982993575	9.820178962	9.59058705	10.3140167
C1_04210C_A	11.86843676	11.8989792	12.7026056	13.183015	13.53369474	13.51545346	13.06844242	13.04046097
C1_04220C_A	9.971543554	9.73470962	9.712527	9.475733431	10.16867212	10.18239435	9.951284715	9.949826711
C1_04230W_A	11.35038674	11.12992693	11.50581155	11.80493767	12.41917017	12.39392668	11.73386272	11.67109873
C1_04240C_A	13.17211493	13.44385008	12.45866293	13.38248894	9.856425529	9.97441459	12.29001885	12.18084157
C1_04250C_A	3.807354922	3.459431619	3.584962501	4.459431619	5.459431619	4.857980995	3.169925001	4.700439718
C1_04260W_A	14.06094919	14.20242997	13.17305246	14.09564426	10.34207467	10.33427329	12.22098285	12.14911199
C1_04270C_A	4.807354922	3	5.554588852	8.909893084	7.876516947	7.787902559	6.14974712	6.14974712
C1_04280C_A	8.523561956	7.965784285	8.098032083	7.312882955	9.033423002	8.703903573	7.888743249	8.77807713
C1_04290C_A	14.45346356	14.8446077	15.04823142	13.69468435	12.3885555	12.41943355	12.35837648	11.70994538
C1_04300C_A	15.34061512	15.68723898	18.11949844	18.66269271	15.97369737	16.07020482	16.57071551	16.4229353
C1_04310C_A	7.977279923	7.087462841	8.434628228	10.09143539	8.8008999	8.696967526	7.483815777	7.409390936
C1_04320W_A	13.04080341	11.68956125	11.69392249	11.42206477	10.25029842	10.40194612	10.27961058	11.12863881
C1_04330W_A	10.68650053	10.033423	12.70433597	13.75655632	12.42127591	12.51422091	13.04644195	12.85856386
C1_04340C_A	8.118941073	8.129283017	7.614709844	8.092757141	8.864186145	8.714245518	9.087462841	9.25502857
C1_04350C_A	6	6.022367813	6.321928095	5.754887502	7.459431619	7.276124405	6	6.169925001
C1_04360C_A	12.08679969	12.24138736	11.86959384	11.80211242	12.18766137	12.27873983	12.0344551	11.79766153
C1_04370C_A	9.942514505	11.01192607	10.94471206	10.5574637	10.40939094	10.46658634	9.905387005	10
C1_04380W_A	10.50382574	10.62021983	10.39231742	10.53332973	10.65374078	10.67242534	10.19352536	9.951284715
C1_04390C_A	10.17242751	11.00772811	11.56605404	10.73809226	11.22037833	11.357552	10.10328781	9.932214752
C1_04400C_A	14.3393629	14.01375884	13.71306426	13.55374927	13.48959712	13.56069107	12.77458118	12.94635803
C1_04410C_A	10.81137469	10.28771238	10.39446269	10.18611424	11.48280796	11.51323411	11.32642949	11.07079181
C1_04420C_A	11.8837888	11.66977089	11.86766485	11.56224242	11.62525222	11.69217958	11.80695233	11.45121111
C1_04430C_A	9.381542951	9.105908509	8.851749041	8.558420713	9.413627929	9.479780264	9.348728154	9.266786541
C1_04440W_A	0	1	0	0	0	1	0	0
C1_04450C_A	12.25089054	12.38936246	11.67154107	11.88569637	10.66266838	10.69174352	11.16679075	10.99293834
